,Year,Geography,GeographyType,Indicator,Value,ValueType
9374,2021,Decatur,County,All Opioids for Pain,12546,Count
9375,2021,Decatur,County,Hydrocodone,5619,Count
9376,2021,Decatur,County,Oxycodone,3543,Count
9377,2021,Decatur,County,Tramadol,2355,Count
9396,2021,DeKalb,County,All Benzodiazepines,10724,Count
9397,2021,DeKalb,County,Alprazolam,4120,Count
9398,2021,DeKalb,County,Clonazepam,2211,Count
9399,2021,DeKalb,County,Diazepam,1267,Count
9400,2021,DeKalb,County,Lorazepam,2404,Count
9401,2021,DeKalb,County,All Opioids for Pain,19104,Count
9402,2021,DeKalb,County,Hydrocodone,8266,Count
9403,2021,DeKalb,County,Oxycodone,6839,Count
9404,2021,DeKalb,County,Tramadol,2210,Count
9423,2021,Dickson,County,All Benzodiazepines,25201,Count
9424,2021,Dickson,County,Alprazolam,9919,Count
9425,2021,Dickson,County,Clonazepam,5158,Count
9426,2021,Dickson,County,Diazepam,4267,Count
9427,2021,Dickson,County,Lorazepam,4254,Count
9428,2021,Dickson,County,All Opioids for Pain,42248,Count
9429,2021,Dickson,County,Hydrocodone,15417,Count
9430,2021,Dickson,County,Oxycodone,15353,Count
9431,2021,Dickson,County,Tramadol,7003,Count
9450,2021,Dyer,County,All Benzodiazepines,21403,Count
9451,2021,Dyer,County,Alprazolam,11247,Count
9452,2021,Dyer,County,Clonazepam,3858,Count
9453,2021,Dyer,County,Diazepam,1965,Count
9454,2021,Dyer,County,Lorazepam,3444,Count
9455,2021,Dyer,County,All Opioids for Pain,31781,Count
9456,2021,Dyer,County,Hydrocodone,17268,Count
9457,2021,Dyer,County,Oxycodone,8049,Count
9458,2021,Dyer,County,Tramadol,4223,Count
9504,2021,Fayette,County,All Benzodiazepines,22054,Count
9505,2021,Fayette,County,Alprazolam,10165,Count
9506,2021,Fayette,County,Clonazepam,4939,Count
9507,2021,Fayette,County,Diazepam,2231,Count
9508,2021,Fayette,County,Lorazepam,3181,Count
9509,2021,Fayette,County,All Opioids for Pain,31559,Count
9510,2021,Fayette,County,Hydrocodone,13581,Count
9511,2021,Fayette,County,Oxycodone,9617,Count
9512,2021,Fayette,County,Tramadol,5389,Count
9531,2021,Fentress,County,All Benzodiazepines,7918,Count
9532,2021,Fentress,County,Alprazolam,2550,Count
9533,2021,Fentress,County,Clonazepam,2146,Count
9534,2021,Fentress,County,Diazepam,1100,Count
9535,2021,Fentress,County,Lorazepam,1760,Count
9536,2021,Fentress,County,All Opioids for Pain,21071,Count
9537,2021,Fentress,County,Hydrocodone,5071,Count
9538,2021,Fentress,County,Oxycodone,11193,Count
9539,2021,Fentress,County,Tramadol,1960,Count
9558,2021,Franklin,County,All Benzodiazepines,23951,Count
9559,2021,Franklin,County,Alprazolam,11335,Count
9560,2021,Franklin,County,Clonazepam,4590,Count
9561,2021,Franklin,County,Diazepam,2330,Count
9562,2021,Franklin,County,Lorazepam,3750,Count
9563,2021,Franklin,County,All Opioids for Pain,37748,Count
9564,2021,Franklin,County,Hydrocodone,15860,Count
9565,2021,Franklin,County,Oxycodone,12256,Count
9566,2021,Franklin,County,Tramadol,6009,Count
9585,2021,Gibson,County,All Benzodiazepines,38740,Count
9586,2021,Gibson,County,Alprazolam,21892,Count
9587,2021,Gibson,County,Clonazepam,5975,Count
9588,2021,Gibson,County,Diazepam,2062,Count
9589,2021,Gibson,County,Lorazepam,6699,Count
9590,2021,Gibson,County,All Opioids for Pain,45073,Count
9591,2021,Gibson,County,Hydrocodone,23577,Count
9592,2021,Gibson,County,Oxycodone,8196,Count
9593,2021,Gibson,County,Tramadol,9417,Count
9612,2021,Giles,County,All Benzodiazepines,16250,Count
9613,2021,Giles,County,Alprazolam,7635,Count
9614,2021,Giles,County,Clonazepam,2653,Count
9615,2021,Giles,County,Diazepam,1782,Count
9616,2021,Giles,County,Lorazepam,2877,Count
9617,2021,Giles,County,All Opioids for Pain,26918,Count
9618,2021,Giles,County,Hydrocodone,10826,Count
9619,2021,Giles,County,Oxycodone,10030,Count
9620,2021,Giles,County,Tramadol,3742,Count
9639,2021,Grainger,County,All Benzodiazepines,14500,Count
9640,2021,Grainger,County,Alprazolam,5110,Count
9641,2021,Grainger,County,Clonazepam,4566,Count
9642,2021,Grainger,County,Diazepam,1724,Count
9643,2021,Grainger,County,Lorazepam,2252,Count
9644,2021,Grainger,County,All Opioids for Pain,22711,Count
9645,2021,Grainger,County,Hydrocodone,9663,Count
9646,2021,Grainger,County,Oxycodone,6594,Count
9647,2021,Grainger,County,Tramadol,3769,Count
9666,2021,Greene,County,All Benzodiazepines,49740,Count
9667,2021,Greene,County,Alprazolam,18546,Count
9668,2021,Greene,County,Clonazepam,13636,Count
9669,2021,Greene,County,Diazepam,5613,Count
9670,2021,Greene,County,Lorazepam,8869,Count
9671,2021,Greene,County,All Opioids for Pain,67726,Count
9672,2021,Greene,County,Hydrocodone,31186,Count
9673,2021,Greene,County,Oxycodone,18902,Count
9674,2021,Greene,County,Tramadol,10771,Count
9693,2021,Grundy,County,All Benzodiazepines,10747,Count
9694,2021,Grundy,County,Alprazolam,5595,Count
9695,2021,Grundy,County,Clonazepam,1979,Count
9696,2021,Grundy,County,Diazepam,843,Count
9697,2021,Grundy,County,Lorazepam,1760,Count
9698,2021,Grundy,County,All Opioids for Pain,19037,Count
9699,2021,Grundy,County,Hydrocodone,6912,Count
9700,2021,Grundy,County,Oxycodone,8612,Count
9701,2021,Grundy,County,Tramadol,1862,Count
9720,2021,Hamblen,County,All Benzodiazepines,33182,Count
9721,2021,Hamblen,County,Alprazolam,10928,Count
9722,2021,Hamblen,County,Clonazepam,10676,Count
9723,2021,Hamblen,County,Diazepam,3450,Count
9724,2021,Hamblen,County,Lorazepam,5916,Count
9725,2021,Hamblen,County,All Opioids for Pain,54142,Count
9726,2021,Hamblen,County,Hydrocodone,24378,Count
9727,2021,Hamblen,County,Oxycodone,15167,Count
9728,2021,Hamblen,County,Tramadol,8208,Count
9747,2021,Hamilton,County,All Benzodiazepines,143824,Count
9748,2021,Hamilton,County,Alprazolam,43803,Count
9749,2021,Hamilton,County,Clonazepam,38386,Count
9750,2021,Hamilton,County,Diazepam,15520,Count
9751,2021,Hamilton,County,Lorazepam,33635,Count
9752,2021,Hamilton,County,All Opioids for Pain,251244,Count
9753,2021,Hamilton,County,Hydrocodone,99922,Count
9754,2021,Hamilton,County,Oxycodone,78176,Count
9755,2021,Hamilton,County,Tramadol,42817,Count
9774,2021,Hancock,County,All Benzodiazepines,3770,Count
9775,2021,Hancock,County,Alprazolam,753,Count
9776,2021,Hancock,County,Clonazepam,1905,Count
9777,2021,Hancock,County,Diazepam,372,Count
9778,2021,Hancock,County,Lorazepam,616,Count
9779,2021,Hancock,County,All Opioids for Pain,7484,Count
9780,2021,Hancock,County,Hydrocodone,3309,Count
9781,2021,Hancock,County,Oxycodone,2150,Count
9782,2021,Hancock,County,Tramadol,953,Count
9801,2021,Hardeman,County,All Benzodiazepines,12932,Count
9802,2021,Hardeman,County,Alprazolam,6130,Count
9803,2021,Hardeman,County,Clonazepam,2599,Count
9804,2021,Hardeman,County,Diazepam,1018,Count
9805,2021,Hardeman,County,Lorazepam,2354,Count
9806,2021,Hardeman,County,All Opioids for Pain,21638,Count
9807,2021,Hardeman,County,Hydrocodone,11872,Count
9808,2021,Hardeman,County,Oxycodone,4710,Count
9809,2021,Hardeman,County,Tramadol,3245,Count
9828,2021,Hardin,County,All Benzodiazepines,22420,Count
9829,2021,Hardin,County,Alprazolam,9735,Count
9830,2021,Hardin,County,Clonazepam,4532,Count
9831,2021,Hardin,County,Diazepam,1922,Count
9832,2021,Hardin,County,Lorazepam,4163,Count
9833,2021,Hardin,County,All Opioids for Pain,32187,Count
9834,2021,Hardin,County,Hydrocodone,15168,Count
9835,2021,Hardin,County,Oxycodone,7072,Count
9836,2021,Hardin,County,Tramadol,6480,Count
9855,2021,Hawkins,County,All Benzodiazepines,39378,Count
9856,2021,Hawkins,County,Alprazolam,14419,Count
9857,2021,Hawkins,County,Clonazepam,12344,Count
9858,2021,Hawkins,County,Diazepam,4443,Count
9859,2021,Hawkins,County,Lorazepam,6423,Count
9860,2021,Hawkins,County,All Opioids for Pain,62371,Count
9861,2021,Hawkins,County,Hydrocodone,27224,Count
9862,2021,Hawkins,County,Oxycodone,20812,Count
9863,2021,Hawkins,County,Tramadol,8432,Count
9882,2021,Haywood,County,All Benzodiazepines,7404,Count
9883,2021,Haywood,County,Alprazolam,3841,Count
9884,2021,Haywood,County,Clonazepam,1320,Count
9885,2021,Haywood,County,Diazepam,608,Count
9886,2021,Haywood,County,Lorazepam,887,Count
9887,2021,Haywood,County,All Opioids for Pain,11660,Count
9888,2021,Haywood,County,Hydrocodone,5899,Count
9889,2021,Haywood,County,Oxycodone,2385,Count
9890,2021,Haywood,County,Tramadol,2380,Count
9909,2021,Henderson,County,All Benzodiazepines,19533,Count
9910,2021,Henderson,County,Alprazolam,11163,Count
9911,2021,Henderson,County,Clonazepam,3817,Count
9912,2021,Henderson,County,Diazepam,1258,Count
9913,2021,Henderson,County,Lorazepam,2408,Count
9914,2021,Henderson,County,All Opioids for Pain,24366,Count
9915,2021,Henderson,County,Hydrocodone,11243,Count
9916,2021,Henderson,County,Oxycodone,5304,Count
9917,2021,Henderson,County,Tramadol,5042,Count
9936,2021,Henry,County,All Benzodiazepines,19419,Count
9937,2021,Henry,County,Alprazolam,9246,Count
9938,2021,Henry,County,Clonazepam,3214,Count
9939,2021,Henry,County,Diazepam,1734,Count
9940,2021,Henry,County,Lorazepam,2806,Count
9941,2021,Henry,County,All Opioids for Pain,30782,Count
9942,2021,Henry,County,Hydrocodone,14490,Count
9943,2021,Henry,County,Oxycodone,8267,Count
9944,2021,Henry,County,Tramadol,5400,Count
9963,2021,Hickman,County,All Benzodiazepines,11765,Count
9964,2021,Hickman,County,Alprazolam,5088,Count
9965,2021,Hickman,County,Clonazepam,2396,Count
9966,2021,Hickman,County,Diazepam,1714,Count
9967,2021,Hickman,County,Lorazepam,1936,Count
9968,2021,Hickman,County,All Opioids for Pain,21951,Count
9969,2021,Hickman,County,Hydrocodone,8679,Count
9970,2021,Hickman,County,Oxycodone,8273,Count
9971,2021,Hickman,County,Tramadol,3051,Count
9990,2021,Houston,County,All Benzodiazepines,4692,Count
9991,2021,Houston,County,Alprazolam,1702,Count
9992,2021,Houston,County,Clonazepam,940,Count
9993,2021,Houston,County,Diazepam,808,Count
9994,2021,Houston,County,Lorazepam,986,Count
9995,2021,Houston,County,All Opioids for Pain,8143,Count
9996,2021,Houston,County,Hydrocodone,3163,Count
9997,2021,Houston,County,Oxycodone,3108,Count
9998,2021,Houston,County,Tramadol,1108,Count
10017,2021,Humphreys,County,All Benzodiazepines,10923,Count
10018,2021,Humphreys,County,Alprazolam,5489,Count
10019,2021,Humphreys,County,Clonazepam,1962,Count
10020,2021,Humphreys,County,Diazepam,1243,Count
10021,2021,Humphreys,County,Lorazepam,1689,Count
10022,2021,Humphreys,County,All Opioids for Pain,16078,Count
10023,2021,Humphreys,County,Hydrocodone,7078,Count
10024,2021,Humphreys,County,Oxycodone,5136,Count
10025,2021,Humphreys,County,Tramadol,2239,Count
10044,2021,Jackson,County,All Benzodiazepines,6029,Count
10045,2021,Jackson,County,Alprazolam,2494,Count
10046,2021,Jackson,County,Clonazepam,1412,Count
10047,2021,Jackson,County,Diazepam,947,Count
10048,2021,Jackson,County,Lorazepam,996,Count
10049,2021,Jackson,County,All Opioids for Pain,11949,Count
10050,2021,Jackson,County,Hydrocodone,4281,Count
10051,2021,Jackson,County,Oxycodone,5333,Count
10052,2021,Jackson,County,Tramadol,1366,Count
10098,2021,Jefferson,County,All Benzodiazepines,28282,Count
10099,2021,Jefferson,County,Alprazolam,10544,Count
10100,2021,Jefferson,County,Clonazepam,6938,Count
10101,2021,Jefferson,County,Diazepam,3542,Count
10102,2021,Jefferson,County,Lorazepam,5594,Count
10103,2021,Jefferson,County,All Opioids for Pain,49743,Count
10104,2021,Jefferson,County,Hydrocodone,21013,Count
10105,2021,Jefferson,County,Oxycodone,14313,Count
10106,2021,Jefferson,County,Tramadol,9141,Count
10125,2021,Johnson,County,All Benzodiazepines,9107,Count
10126,2021,Johnson,County,Alprazolam,3260,Count
10127,2021,Johnson,County,Clonazepam,3221,Count
10128,2021,Johnson,County,Diazepam,1004,Count
10129,2021,Johnson,County,Lorazepam,1222,Count
10130,2021,Johnson,County,All Opioids for Pain,12741,Count
10131,2021,Johnson,County,Hydrocodone,4938,Count
10132,2021,Johnson,County,Oxycodone,3957,Count
10133,2021,Johnson,County,Tramadol,2326,Count
10152,2021,Knox,County,All Benzodiazepines,193875,Count
10153,2021,Knox,County,Alprazolam,84559,Count
10154,2021,Knox,County,Clonazepam,40601,Count
10155,2021,Knox,County,Diazepam,21036,Count
10156,2021,Knox,County,Lorazepam,32583,Count
10157,2021,Knox,County,All Opioids for Pain,277761,Count
10158,2021,Knox,County,Hydrocodone,110408,Count
10159,2021,Knox,County,Oxycodone,86857,Count
10160,2021,Knox,County,Tramadol,49358,Count
10206,2021,Lake,County,All Benzodiazepines,3176,Count
10207,2021,Lake,County,Alprazolam,1343,Count
10208,2021,Lake,County,Clonazepam,770,Count
10209,2021,Lake,County,Diazepam,392,Count
10210,2021,Lake,County,Lorazepam,537,Count
10211,2021,Lake,County,All Opioids for Pain,6259,Count
10212,2021,Lake,County,Hydrocodone,3730,Count
10213,2021,Lake,County,Oxycodone,1377,Count
10214,2021,Lake,County,Tramadol,591,Count
10233,2021,Lauderdale,County,All Benzodiazepines,12320,Count
10234,2021,Lauderdale,County,Alprazolam,6832,Count
10235,2021,Lauderdale,County,Clonazepam,2268,Count
10236,2021,Lauderdale,County,Diazepam,864,Count
10237,2021,Lauderdale,County,Lorazepam,1749,Count
10238,2021,Lauderdale,County,All Opioids for Pain,20838,Count
10239,2021,Lauderdale,County,Hydrocodone,11428,Count
10240,2021,Lauderdale,County,Oxycodone,5085,Count
10241,2021,Lauderdale,County,Tramadol,2829,Count
10260,2021,Lawrence,County,All Benzodiazepines,19538,Count
10261,2021,Lawrence,County,Alprazolam,9054,Count
10262,2021,Lawrence,County,Clonazepam,4303,Count
10263,2021,Lawrence,County,Diazepam,2417,Count
10264,2021,Lawrence,County,Lorazepam,2795,Count
10265,2021,Lawrence,County,All Opioids for Pain,40068,Count
10266,2021,Lawrence,County,Hydrocodone,18319,Count
10267,2021,Lawrence,County,Oxycodone,12365,Count
10268,2021,Lawrence,County,Tramadol,5837,Count
10287,2021,Lewis,County,All Benzodiazepines,7725,Count
10288,2021,Lewis,County,Alprazolam,3773,Count
10289,2021,Lewis,County,Clonazepam,1518,Count
10290,2021,Lewis,County,Diazepam,831,Count
10291,2021,Lewis,County,Lorazepam,1234,Count
10292,2021,Lewis,County,All Opioids for Pain,12954,Count
10293,2021,Lewis,County,Hydrocodone,5453,Count
10294,2021,Lewis,County,Oxycodone,4445,Count
10295,2021,Lewis,County,Tramadol,1879,Count
10314,2021,Lincoln,County,All Benzodiazepines,15186,Count
10315,2021,Lincoln,County,Alprazolam,5663,Count
10316,2021,Lincoln,County,Clonazepam,3807,Count
10317,2021,Lincoln,County,Diazepam,1516,Count
10318,2021,Lincoln,County,Lorazepam,3322,Count
10319,2021,Lincoln,County,All Opioids for Pain,25132,Count
10320,2021,Lincoln,County,Hydrocodone,11716,Count
10321,2021,Lincoln,County,Oxycodone,7731,Count
10322,2021,Lincoln,County,Tramadol,3772,Count
10341,2021,Loudon,County,All Benzodiazepines,28171,Count
10342,2021,Loudon,County,Alprazolam,10655,Count
10343,2021,Loudon,County,Clonazepam,8325,Count
10344,2021,Loudon,County,Diazepam,3011,Count
10345,2021,Loudon,County,Lorazepam,4072,Count
10346,2021,Loudon,County,All Opioids for Pain,37599,Count
10347,2021,Loudon,County,Hydrocodone,14971,Count
10348,2021,Loudon,County,Oxycodone,11223,Count
10349,2021,Loudon,County,Tramadol,7115,Count
10368,2021,Macon,County,All Benzodiazepines,11534,Count
10369,2021,Macon,County,Alprazolam,4587,Count
10370,2021,Macon,County,Clonazepam,2659,Count
10371,2021,Macon,County,Diazepam,1619,Count
10372,2021,Macon,County,Lorazepam,1874,Count
10373,2021,Macon,County,All Opioids for Pain,22759,Count
10374,2021,Macon,County,Hydrocodone,10032,Count
10375,2021,Macon,County,Oxycodone,8141,Count
10376,2021,Macon,County,Tramadol,2498,Count
10395,2021,Madison,County,All Benzodiazepines,49566,Count
10396,2021,Madison,County,Alprazolam,27641,Count
10397,2021,Madison,County,Clonazepam,8557,Count
10398,2021,Madison,County,Diazepam,3517,Count
10399,2021,Madison,County,Lorazepam,7165,Count
10400,2021,Madison,County,All Opioids for Pain,73417,Count
10401,2021,Madison,County,Hydrocodone,37547,Count
10402,2021,Madison,County,Oxycodone,16034,Count
10403,2021,Madison,County,Tramadol,13174,Count
10422,2021,Marion,County,All Benzodiazepines,14428,Count
10423,2021,Marion,County,Alprazolam,5403,Count
10424,2021,Marion,County,Clonazepam,3227,Count
10425,2021,Marion,County,Diazepam,1810,Count
10426,2021,Marion,County,Lorazepam,2502,Count
10427,2021,Marion,County,All Opioids for Pain,31703,Count
10428,2021,Marion,County,Hydrocodone,13476,Count
10429,2021,Marion,County,Oxycodone,10359,Count
10430,2021,Marion,County,Tramadol,4590,Count
10449,2021,Marshall,County,All Benzodiazepines,14716,Count
10450,2021,Marshall,County,Alprazolam,6447,Count
10451,2021,Marshall,County,Clonazepam,3210,Count
10452,2021,Marshall,County,Diazepam,1894,Count
10453,2021,Marshall,County,Lorazepam,2337,Count
10454,2021,Marshall,County,All Opioids for Pain,28419,Count
10455,2021,Marshall,County,Hydrocodone,11047,Count
10456,2021,Marshall,County,Oxycodone,10741,Count
10457,2021,Marshall,County,Tramadol,4163,Count
10476,2021,Maury,County,All Benzodiazepines,39716,Count
10477,2021,Maury,County,Alprazolam,16451,Count
10478,2021,Maury,County,Clonazepam,9282,Count
10479,2021,Maury,County,Diazepam,4959,Count
10480,2021,Maury,County,Lorazepam,6341,Count
10481,2021,Maury,County,All Opioids for Pain,68580,Count
10482,2021,Maury,County,Hydrocodone,26941,Count
10483,2021,Maury,County,Oxycodone,23562,Count
10484,2021,Maury,County,Tramadol,11595,Count
10503,2021,McMinn,County,All Benzodiazepines,38629,Count
10504,2021,McMinn,County,Alprazolam,21606,Count
10505,2021,McMinn,County,Clonazepam,6237,Count
10506,2021,McMinn,County,Diazepam,3338,Count
10507,2021,McMinn,County,Lorazepam,5043,Count
10508,2021,McMinn,County,All Opioids for Pain,55780,Count
10509,2021,McMinn,County,Hydrocodone,22753,Count
10510,2021,McMinn,County,Oxycodone,19559,Count
10511,2021,McMinn,County,Tramadol,7987,Count
10530,2021,McNairy,County,All Benzodiazepines,18915,Count
10531,2021,McNairy,County,Alprazolam,9729,Count
10532,2021,McNairy,County,Clonazepam,3866,Count
10533,2021,McNairy,County,Diazepam,1500,Count
10534,2021,McNairy,County,Lorazepam,2585,Count
10535,2021,McNairy,County,All Opioids for Pain,28299,Count
10536,2021,McNairy,County,Hydrocodone,14932,Count
10537,2021,McNairy,County,Oxycodone,5709,Count
10538,2021,McNairy,County,Tramadol,4667,Count
10557,2021,Meigs,County,All Benzodiazepines,7990,Count
10558,2021,Meigs,County,Alprazolam,4210,Count
10559,2021,Meigs,County,Clonazepam,1414,Count
10560,2021,Meigs,County,Diazepam,649,Count
10561,2021,Meigs,County,Lorazepam,1131,Count
10562,2021,Meigs,County,All Opioids for Pain,14828,Count
10563,2021,Meigs,County,Hydrocodone,6547,Count
10564,2021,Meigs,County,Oxycodone,5018,Count
10565,2021,Meigs,County,Tramadol,1770,Count
10638,2021,Monroe,County,All Benzodiazepines,25200,Count
10639,2021,Monroe,County,Alprazolam,10119,Count
10640,2021,Monroe,County,Clonazepam,7928,Count
10641,2021,Monroe,County,Diazepam,2443,Count
10642,2021,Monroe,County,Lorazepam,3514,Count
10643,2021,Monroe,County,All Opioids for Pain,43705,Count
10644,2021,Monroe,County,Hydrocodone,19147,Count
10645,2021,Monroe,County,Oxycodone,14160,Count
10646,2021,Monroe,County,Tramadol,6518,Count
10665,2021,Montgomery,County,All Benzodiazepines,52688,Count
10666,2021,Montgomery,County,Alprazolam,20232,Count
10667,2021,Montgomery,County,Clonazepam,11810,Count
10668,2021,Montgomery,County,Diazepam,7569,Count
10669,2021,Montgomery,County,Lorazepam,8713,Count
10670,2021,Montgomery,County,All Opioids for Pain,108395,Count
10671,2021,Montgomery,County,Hydrocodone,42384,Count
10672,2021,Montgomery,County,Oxycodone,40257,Count
10673,2021,Montgomery,County,Tramadol,14116,Count
